,0
device,cuda
epochs,100
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,EFFICIENTNET-B1
loss_list,"[1.4221478700637817, 0.33531877398490906, 0.1510199010372162, 0.09338565915822983, 0.06557008624076843, 0.04802398383617401, 0.032683562487363815, 0.023513799533247948, 0.019745483994483948, 0.015580506063997746, 0.013565166853368282, 0.014005071483552456, 0.013105141930282116, 0.009147708304226398, 0.007936659269034863, 0.009555822238326073, 0.00882777851074934, 0.007343771867454052, 0.0075638568960130215, 0.007499664556235075, 0.005865782033652067, 0.0058258287608623505, 0.00704159727320075, 0.0051515186205506325, 0.004025093279778957, 0.00421246187761426, 0.004781768657267094, 0.006984024774283171, 0.005420759320259094, 0.0034285280853509903, 0.007351220585405827, 0.006246405187994242, 0.003685578005388379, 0.0036828534211963415, 0.003876097733154893, 0.0036372917238622904, 0.002567700343206525, 0.0021516478154808283, 0.0029105311259627342, 0.003249748144298792, 0.0041208649054169655, 0.0040253750048577785, 0.004486515652388334, 0.0037921860348433256, 0.0033905627205967903, 0.0034495904110372066, 0.003713753307238221, 0.0017641274025663733, 0.002715997165068984, 0.002421584213152528, 0.0019617199432104826, 0.002392711816355586, 0.003232646035030484, 0.002903606742620468, 0.0022988461423665285, 0.0021582692861557007, 0.0017649930668994784, 0.0022683413699269295, 0.0016480558551847935, 0.002944669686257839, 0.001865028403699398, 0.0029808799736201763, 0.002253914950415492, 0.0020784710068255663, 0.0016718377592042089, 0.0023443028330802917, 0.0022528183180838823, 0.0023861003573983908, 0.0023653653915971518, 0.003037568647414446, 0.002767332596704364, 0.0032541186083108187, 0.002840976230800152, 0.0021967252250760794, 0.0019466221565380692, 0.0020417196210473776, 0.001898468006402254, 0.0026267061475664377, 0.0015483138849958777, 0.0014856001362204552, 0.0016302734147757292, 0.0013324556639418006, 0.0027767587453126907, 0.0024795380886644125, 0.0005576656549237669, 0.0009825980523601174, 0.0013943256344646215, 0.0016068390104919672, 0.0029901035595685244, 0.0021363922860473394, 0.0020547225140035152, 0.0021932567469775677, 0.0018144624773412943, 0.001504806219600141, 0.0020064988639205694, 0.0008045319118537009, 0.0007673137006349862, 0.002281532622873783, 0.0009992336854338646, 0.0009731989703141153]"
train_acc_list,"[87.3015873015873, 94.94179894179894, 96.98941798941799, 97.97354497354497, 98.77777777777777, 98.88888888888889, 99.29629629629629, 99.41798941798942, 99.56613756613757, 99.55026455026456, 99.64550264550265, 99.6984126984127, 99.65608465608466, 99.74074074074075, 99.80952380952381, 99.74074074074075, 99.83597883597884, 99.79365079365078, 99.80423280423281, 99.81481481481481, 99.7989417989418, 99.89417989417989, 99.87830687830687, 99.8994708994709, 99.85185185185185, 99.84656084656085, 99.8994708994709, 99.87301587301587, 99.8994708994709, 99.81481481481481, 99.69312169312168, 99.84126984126985, 99.87830687830687, 99.90476190476191, 99.93121693121692, 99.8994708994709, 99.89417989417989, 99.94179894179894, 99.93650793650794, 99.93650793650794, 99.90476190476191, 99.8888888888889, 99.90476190476191, 99.92592592592592, 99.8994708994709, 99.93121693121692, 99.93121693121692, 99.91534391534391, 99.93121693121692, 99.95238095238095, 99.95767195767196, 99.95238095238095, 99.96296296296296, 99.92063492063492, 99.95767195767196, 99.93650793650794, 99.95238095238095, 99.94179894179894, 99.92063492063492, 99.93650793650794, 99.91005291005291, 99.95767195767196, 99.94179894179894, 99.8994708994709, 99.92063492063492, 99.94708994708995, 99.93121693121692, 99.92592592592592, 99.94708994708995, 99.95767195767196, 99.97883597883597, 99.92063492063492, 99.93650793650794, 99.92063492063492, 99.95238095238095, 99.96296296296296, 99.96296296296296, 99.86772486772487, 99.94179894179894, 99.97354497354497, 99.96296296296296, 99.93121693121692, 99.94179894179894, 99.97354497354497, 99.96825396825398, 99.989417989418, 99.97883597883597, 99.97883597883597, 99.94179894179894, 99.96296296296296, 99.95238095238095, 99.94708994708995, 99.94708994708995, 99.92592592592592, 99.93650793650794, 99.94179894179894, 99.95767195767196, 99.97354497354497, 99.96825396825398, 99.95767195767196]"
val_acc_list,"[86.05555555555556, 92.94444444444444, 94.46296296296296, 95.72222222222221, 95.74074074074073, 95.9074074074074, 95.7037037037037, 96.74074074074073, 96.31481481481482, 96.05555555555556, 96.33333333333334, 96.16666666666667, 96.29629629629629, 96.46296296296296, 96.57407407407408, 96.57407407407408, 96.66666666666667, 96.62962962962963, 96.38888888888889, 96.5, 96.77777777777777, 96.31481481481482, 96.96296296296296, 96.83333333333334, 96.55555555555554, 96.68518518518519, 97.12962962962963, 96.31481481481482, 97.0, 96.57407407407408, 95.98148148148148, 96.53703703703704, 97.0, 96.74074074074073, 96.9074074074074, 96.96296296296296, 96.83333333333334, 97.0, 97.03703703703704, 97.12962962962963, 97.24074074074073, 97.22222222222221, 96.96296296296296, 97.07407407407408, 97.25925925925925, 97.12962962962963, 97.03703703703704, 96.94444444444444, 97.31481481481481, 97.01851851851852, 97.01851851851852, 97.24074074074073, 96.87037037037037, 96.96296296296296, 96.66666666666667, 96.98148148148148, 96.94444444444444, 97.0925925925926, 97.01851851851852, 97.31481481481481, 96.81481481481482, 96.92592592592592, 97.16666666666667, 96.79629629629629, 97.20370370370371, 96.98148148148148, 97.29629629629629, 97.03703703703704, 97.27777777777777, 97.14814814814815, 97.01851851851852, 96.92592592592592, 97.07407407407408, 97.22222222222221, 97.20370370370371, 97.18518518518519, 97.38888888888889, 97.03703703703704, 97.24074074074073, 97.35185185185186, 97.75925925925925, 97.5, 97.24074074074073, 97.51851851851852, 97.03703703703704, 97.25925925925925, 97.18518518518519, 97.16666666666667, 97.33333333333334, 97.11111111111111, 97.31481481481481, 97.33333333333334, 97.01851851851852, 97.24074074074073, 97.48148148148148, 97.51851851851852, 97.46296296296296, 97.24074074074073, 97.61111111111111, 97.4074074074074]"
test_acc,98.11111111111111
